Depth-mm,15
0,76.2
1,77.1
2,78.7
3,80.7
4,82.5
5,84.9
6,87.4
7,89.9
8,92.3
9,94.6
10,96.7
11,98.3
12,100.0
13,99.9
14,99.6
15,98.4
16,96.2
17,92.9
18,88.6
19,83.2
20,76.8
21,69.6
22,61.8
23,53.6
24,45.3
25,38.0
26,30.1
27,22.8
28,16.6
29,11.5
30,7.5
31,4.6
32,2.5
33,1.3
34,0.7
35,0.4
36,0.3
37,0.3
38,0.4
