Depth-mm,15
0,84.4
1,
2,85.8
3,
4,87.4
5,
6,89.0
7,
8,90.2
9,
10,91.3
11,
12,92.3
13,
14,93.4
15,
16,94.4
17,
18,95.6
19,
20,96.6
21,
22,97.7
23,
24,98.6
25,
26,99.5
27,
28,100.0
29,
30,99.9
31,
32,99.3
33,
34,98.0
35,
36,95.8
37,
38,92.4
39,
40,87.9
41,
42,82.3
43,
44,75.4
45,
46,67.5
47,
48,59.1
49,
50,49.6
51,
52,39.9
53,
54,30.5
55,
56,22.0
57,
58,15.2
59,
60,9.7
61,
62,5.9
63,
64,3.7
65,
66,2.4
67,
68,2.0
69,
70,1.8
71,
72,1.8
73,
74,1.6
75,
76,1.6
77,
78,1.6
